Id,State,Date,ConfirmedCases,Fatalities
142,Pennsylvania,7/18/2020,104780,7068
143,Pennsylvania,7/19/2020,105384,7074
144,Pennsylvania,7/20/2020,106498,7076
145,Pennsylvania,7/21/2020,107460,7094
146,Pennsylvania,7/22/2020,108267,7125
147,Pennsylvania,7/23/2020,109153,7142
148,Pennsylvania,7/24/2020,110342,7162
149,Pennsylvania,7/25/2020,111121,7167
150,Pennsylvania,7/26/2020,111773,7170
151,Pennsylvania,7/27/2020,112995,7174
152,Pennsylvania,7/28/2020,114129,7197
153,Pennsylvania,7/29/2020,114984,7219
154,Pennsylvania,7/30/2020,115853,7248
155,Pennsylvania,7/31/2020,116787,7261
